property_type,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,state,lat,lon
house,142287.24,160.0,190.0,Quintana Roo,21.1120465627,-86.8525886536
house,47429.08,65.0,92.0,Quintana Roo,20.6587271231,-87.0937728882
apartment,476925.75,0.0,255.0,Quintana Roo,21.1718364455,-86.8189483881
apartment,102763.0,0.0,180.0,Quintana Roo,21.1349388,-86.880232
apartment,131747.44,84.0,84.0,Distrito Federal,19.3725316,-99.1384934
apartment,265234.0,3000.0,156.0,Quintana Roo,20.626583,-87.078659
house,1950000.0,1140.0,601.0,Quintana Roo,21.1264428817,-86.7646846175
house,105109.53,112.0,150.0,Quintana Roo,21.0950708483,-86.8675231934
apartment,171271.67,0.0,96.0,Distrito Federal,19.3156447,-99.2319303
apartment,343597.33,254.0,172.0,Distrito Federal,19.3916143,-99.1854946
apartment,265670.35,99.0,99.0,Distrito Federal,19.3867842,-99.1771664
house,329368.61,160.0,250.0,Distrito Federal,19.3548581017,-99.1256304458
apartment,50064.02,60.0,0.0,Distrito Federal,19.5250552,-99.1712174
apartment,41895.68,43.0,43.0,Distrito Federal,19.4489428,-99.1458353
apartment,763954.01,297.0,297.0,Distrito Federal,19.392937,-99.263313
house,36880.53,112.0,66.0,Quintana Roo,21.139086,-86.84964
apartment,7823.94,50.0,50.0,Distrito Federal,19.2833321409,-99.0551456809
house,908841.84,1158.0,0.0,Distrito Federal,19.3436746,-99.1869121
house,159000.0,468.0,120.0,Quintana Roo,18.7138888,-87.7094444
house,395242.33,300.0,330.0,Distrito Federal,19.3404974,-99.2502405
apartment,154347.16,0.0,85.0,Distrito Federal,19.3723335,-99.1905974
apartment,133960.8,156.0,156.0,Quintana Roo,21.1052262402,-86.8645242826
apartment,115910.26,0.0,94.0,Distrito Federal,19.364891,-99.148384
apartment,1415000.0,255.0,255.0,Distrito Federal,19.4332386,-99.1933503
apartment,255590.04,115.0,115.0,Distrito Federal,19.4029724,-99.1804866
apartment,31619.38,55.0,55.0,Distrito Federal,19.3948036,-99.0976808
house,87743.79,200.0,200.0,Distrito Federal,19.5044944912,-99.0890749544
house,843183.65,800.0,800.0,Distrito Federal,19.401079,-99.24807
apartment,147557.13,0.0,80.0,Distrito Federal,19.3499358,-99.2906864
house,111721.83,167.0,111.0,Distrito Federal,19.3452990317,-99.2764798924
house,51644.99,160.0,100.0,Quintana Roo,21.196655,-86.823288
house,1396522.92,1900.0,950.0,Distrito Federal,19.3188165,-99.2379864
store,368805.38,0.0,897.0,Distrito Federal,19.4235631439,-99.1304154395
house,632237.8,400.0,650.0,Distrito Federal,19.2749893,-99.1559855
apartment,134382.39,78.0,78.0,Distrito Federal,19.3940734,-99.1539178
apartment,64819.74,0.0,90.0,Distrito Federal,19.3368492055,-99.1763359308
house,202891.06,220.0,220.0,Quintana Roo,21.1282657,-86.7643868
apartment,168636.73,242.0,242.0,Quintana Roo,21.1391626382,-86.8318685889
apartment,155000.0,78.0,62.0,Quintana Roo,21.129547,-86.817017
house,426861.72,0.0,0.0,Quintana Roo,21.139086,-86.84964
apartment,89588.26,0.0,53.0,Distrito Federal,19.405298,-99.164986
apartment,1500000.0,22000.0,263.0,Quintana Roo,21.1297483827,-86.7496709526
house,283520.5,250.0,221.0,Distrito Federal,19.2831289,-99.2217537
house,127764.72,130.0,170.0,Quintana Roo,21.1983978,-86.826621
apartment,65248.6,63.0,63.0,Distrito Federal,19.281164,-99.20237
apartment,202889.06,0.0,0.0,Quintana Roo,21.1108592767,-86.8539746851
apartment,265000.0,131.0,113.0,Quintana Roo,20.2019519902,-87.4617558718
house,1633668.32,701.0,830.0,Distrito Federal,19.401079,-99.24807
apartment,600000.0,256.0,256.0,Quintana Roo,21.130427472,-86.7482768516
apartment,168636.73,0.0,108.0,Distrito Federal,19.366081,-99.139389
apartment,36880.53,71.0,71.0,Distrito Federal,19.281785669,-99.1876251253
apartment,240000.0,0.0,110.0,Quintana Roo,20.6354751255,-87.07062006
apartment,184446.42,95.0,95.0,Distrito Federal,19.3263891,-99.128957
apartment,220000.0,115.0,115.0,Quintana Roo,20.6354487693,-87.0705255121
apartment,42159.18,59.0,59.0,Distrito Federal,19.4558087159,-99.2047029734
apartment,206105.7,89.0,89.0,Distrito Federal,19.4375378206,-99.172296524
house,44783.51,97.0,200.0,Quintana Roo,20.6530650471,-87.0799494535
house,110641.61,144.0,63.0,Distrito Federal,19.3467093,-99.0798926
apartment,325000.0,0.0,0.0,Quintana Roo,20.630901,-87.069916
house,521069.32,600.0,780.0,Quintana Roo,21.2333853,-86.8014765
apartment,270872.74,124.0,124.0,Distrito Federal,19.3930798,-99.162557
apartment,1607500.0,0.0,321.0,Solidaridad,20.6607349009,-87.041759491
apartment,250000.0,0.0,84.0,Quintana Roo,21.1195147989,-86.7687481642
apartment,52698.97,89.0,89.0,Quintana Roo,21.139641,-86.879738
apartment,524618.32,0.0,240.0,Distrito Federal,19.3765376,-99.1757994
house,233983.46,0.0,137.0,Distrito Federal,19.3639851653,-99.1546271369
apartment,45170.23,0.0,59.0,Distrito Federal,19.3339242,-99.158415
apartment,284507.01,161.0,105.0,Distrito Federal,19.368544,-99.163605
apartment,173812.71,66.0,66.0,Distrito Federal,19.430267,-99.137314
apartment,152827.03,0.0,78.0,Distrito Federal,19.3499358,-99.2906864
house,2000000.0,300.0,490.0,Quintana Roo,21.1567186394,-86.7970561981
house,179176.52,320.0,150.0,Quintana Roo,21.1106793,-86.8428184
apartment,255000.0,109.0,99.0,Quintana Roo,20.626583,-87.078659
house,195000.0,118.0,110.0,Quintana Roo,21.139086,-86.84964
apartment,126477.54,0.0,141.0,Quintana Roo,20.6318684246,-87.0911516948
apartment,185551.25,0.0,0.0,Distrito Federal,19.380747,-99.155304
house,1299000.0,0.0,443.0,Quintana Roo,21.0438116424,-86.7834091187
house,320000.0,165.0,165.0,Quintana Roo,20.6376313055,-87.0697000623
house,125950.55,160.0,235.0,Quintana Roo,21.1074900351,-86.8558113277
apartment,72211.15,67.0,67.0,Distrito Federal,19.426974,-99.10489
apartment,295114.27,238.0,238.0,Distrito Federal,19.3603747632,-99.2703956366
apartment,6743.86,70.0,70.0,Quintana Roo,20.2013528948,-87.4493694305
apartment,270625.06,76.0,76.0,Distrito Federal,19.355921,-99.180214
apartment,226551.88,0.0,87.0,Distrito Federal,19.4141764,-99.1668407
apartment,42159.18,63.0,63.0,Distrito Federal,19.3672829798,-99.206379354
house,237145.4,189.0,218.0,Distrito Federal,19.3484479116,-99.2538289726
apartment,785214.77,192.0,192.0,Distrito Federal,19.4330124,-99.1998014
house,97469.99,138.0,149.0,Quintana Roo,21.1490089383,-86.8718456583
apartment,456000.0,0.0,189.0,Quintana Roo,21.1379694,-86.7511469
apartment,121207.64,0.0,68.0,Distrito Federal,19.372334,-99.190598
apartment,57955.13,49.0,49.0,Distrito Federal,19.3324895,-99.1257361
apartment,700000.0,0.0,310.0,Distrito Federal,19.4327569002,-99.1846282478
house,416223.22,242.0,455.0,Distrito Federal,19.295734,-99.146996
apartment,147557.13,0.0,78.0,Distrito Federal,19.3539321,-99.291726
apartment,64292.75,26.0,78.0,Distrito Federal,19.4795898,-99.1191274
apartment,225041.55,120.0,120.0,Distrito Federal,19.4032833,-99.1821858
house,77994.48,0.0,0.0,Distrito Federal,19.319592,-99.243225
apartment,2700000.0,600.0,600.0,Distrito Federal,19.3800745,-99.2658835
house,110114.75,168.0,128.0,Solidaridad,20.6490525,-87.0736068
house,110667.85,270.0,150.0,Quintana Roo,20.2088602,-87.4653115
apartment,184446.42,180.0,180.0,Quintana Roo,20.626583,-87.078659
house,273969.71,305.0,300.0,Distrito Federal,19.2955945,-99.1497664
apartment,81683.41,82.0,82.0,Distrito Federal,19.4005128,-99.1895024
house,289844.37,396.0,345.0,Quintana Roo,21.0505404202,-86.8503570557
apartment,3400000.0,800.0,575.0,Distrito Federal,19.3974232,-99.2322876
house,170217.69,182.0,138.0,Distrito Federal,19.2969472144,-99.1207122803
apartment,250320.14,123.0,157.0,Distrito Federal,19.3447,-99.212753
house,194986.21,150.0,160.0,Distrito Federal,19.4935579977,-99.1368699074
house,471655.85,538.0,400.0,Quintana Roo,21.1673759,-86.8207766
house,4950000.0,3794.0,850.0,Distrito Federal,19.3841246424,-99.2682632804
house,1212076.49,6710.0,1100.0,Distrito Federal,19.2486236,-99.187689
house,579688.75,209.0,300.0,Distrito Federal,19.3481367,-99.2030585
apartment,110667.85,57.0,57.0,Distrito Federal,19.339581,-99.197517
house,31619.38,125.0,110.0,Quintana Roo,21.161908,-86.8515279
house,115910.26,187.0,345.0,Distrito Federal,19.3356936,-99.1379143
house,344147.0,835.0,207.0,Quintana Roo,20.9132213028,-86.8745613098
apartment,81683.41,60.0,60.0,Distrito Federal,19.4582517611,-99.1401529312
apartment,175000.0,214.0,102.0,Quintana Roo,20.6133752,-87.0898943
house,1600000.0,500.0,550.0,Distrito Federal,19.420166,-99.220367
house,191349.98,276.0,160.0,Quintana Roo,21.129547,-86.817017
apartment,843183.65,260.0,260.0,Distrito Federal,19.301781,-99.20237
apartment,193917.74,0.0,171.0,Quintana Roo,21.1106133108,-86.8537216184
apartment,213197.0,3000.0,125.0,Quintana Roo,20.626583,-87.078659
house,350000.0,166.0,166.0,Quintana Roo,21.1115661446,-86.7692856799
apartment,358353.05,145.0,145.0,Distrito Federal,19.3862357369,-99.2252532206
apartment,115937.75,0.0,80.0,Distrito Federal,19.3850304397,-99.1645932198
house,137017.34,160.0,172.0,Quintana Roo,21.161908,-86.8515279
apartment,46111.6,62.0,62.0,Distrito Federal,19.307033,-99.1675842
apartment,147557.13,0.0,80.0,Distrito Federal,19.3499358,-99.2906864
house,1500000.0,1200.0,900.0,Distrito Federal,19.3870901,-99.2407996
apartment,26764.23,55.0,55.0,Distrito Federal,19.337688,-99.059181
apartment,372432.37,145.0,137.0,Distrito Federal,19.4201028,-99.1712969
house,2400000.0,830.0,700.0,Distrito Federal,19.420166,-99.220367
apartment,974931.09,340.0,340.0,Distrito Federal,19.4121228,-99.2398942
house,115147.26,112.0,156.0,Quintana Roo,21.1404631,-86.8637503
house,471655.85,520.0,410.0,Distrito Federal,19.3466789281,-99.2360901833
house,84318.36,120.0,180.0,Quintana Roo,21.139086,-86.84964
apartment,81683.41,80.0,80.0,Distrito Federal,19.2738496,-99.1566726
apartment,2500000.0,433.0,433.0,Distrito Federal,19.433077,-99.198212
apartment,54166.48,0.0,60.0,Distrito Federal,19.2990233,-99.0436467
apartment,105372.96,126.0,126.0,Distrito Federal,19.4261769,-99.1738149
apartment,77730.99,68.0,68.0,Distrito Federal,19.3928098,-99.1497664
house,61657.8,140.0,208.0,Distrito Federal,19.3071894183,-99.0558323264
apartment,118467.3,0.0,60.0,Distrito Federal,19.4574273007,-99.1762598231
apartment,29052.9,65.0,54.0,Distrito Federal,19.370010759,-99.0080487728
apartment,3800000.0,734.0,734.0,Distrito Federal,19.4346657953,-99.1872322981
apartment,68492.42,0.0,0.0,Distrito Federal,19.4301322,-99.1691413
house,1000000.0,551.0,270.0,Distrito Federal,19.3437444,-99.1561883
apartment,151000.0,0.0,0.0,Quintana Roo,20.1997998,-87.454707
house,922232.11,380.0,320.0,Distrito Federal,19.40403,-99.233528
apartment,1291124.96,250.0,250.0,Distrito Federal,19.433077,-99.198212
house,100128.05,108.0,220.0,Distrito Federal,19.3382905472,-99.026472196
house,158096.93,200.0,200.0,Quintana Roo,20.626583,-87.078659
house,2213357.08,2037.0,1203.0,Distrito Federal,19.3605334,-99.2267067
apartment,364058.86,203.0,203.0,Quintana Roo,21.129547,-86.817017
apartment,279304.58,264.0,264.0,Quintana Roo,21.1136543,-86.8414847
apartment,54962.71,0.0,69.0,Distrito Federal,19.2990233,-99.0436467
apartment,421591.82,0.0,168.0,Distrito Federal,19.382275,-99.270241
apartment,268764.29,0.0,84.0,Distrito Federal,19.3829676434,-99.1559457779
house,184402.69,280.0,241.0,Distrito Federal,19.4010556,-99.0725663
apartment,209000.0,0.0,104.0,Quintana Roo,20.6273571727,-87.253113538
apartment,375000.0,0.0,214.0,Quintana Roo,21.161908,-86.8515279
apartment,800000.0,0.0,315.0,Distrito Federal,19.390415,-99.254997
house,679655.64,476.0,650.0,Quintana Roo,21.1337575827,-86.7623718828
apartment,154987.69,82.0,82.0,Distrito Federal,19.394073,-99.153915
apartment,1066000.0,0.0,248.0,Distrito Federal,19.430456,-99.1889121
apartment,99900.0,0.0,51.0,Quintana Roo,21.2021124343,-86.8050464988
house,920000.0,220.0,353.0,Distrito Federal,19.4314004,-99.1607232
apartment,129644.46,83.0,64.0,Distrito Federal,19.3638234,-99.1444714
house,181811.47,160.0,220.0,Quintana Roo,21.139086,-86.84964
apartment,207690.11,75.0,75.0,Distrito Federal,19.3755039,-99.1630337
house,247685.19,0.0,319.0,Quintana Roo,21.1138993,-86.8443431
house,816000.0,816.0,470.0,Distrito Federal,19.401079,-99.24807
apartment,102499.51,0.0,0.0,Distrito Federal,19.3731987,-99.1469564
house,632237.8,475.0,275.0,Distrito Federal,19.3423115,-99.2267035
apartment,310009.64,0.0,134.0,Distrito Federal,19.357464,-99.207909
house,221208.0,99.0,138.0,Quintana Roo,20.2006279359,-87.4521589279
house,268764.78,160.0,233.0,Distrito Federal,19.46731,-99.133163
apartment,521719.88,200.0,200.0,Distrito Federal,19.382275,-99.270241
apartment,368000.0,6000.0,149.0,Quintana Roo,21.1221650065,-86.7698210478
apartment,370000.0,0.0,147.0,Quintana Roo,21.1295466,-86.8170132
apartment,226551.88,102.0,102.0,Distrito Federal,19.3319317,-99.2466874
apartment,163366.83,0.0,82.0,Distrito Federal,19.382013,-99.188522
apartment,120000.0,60.0,60.0,Quintana Roo,20.630901,-87.069916
house,628171.81,426.0,490.0,Distrito Federal,19.3049333,-99.1836755
apartment,245050.24,190.0,145.0,Distrito Federal,19.3418937,-99.2245237
store,1027386.43,300.0,300.0,Quintana Roo,21.161908,-86.8515279
apartment,260000.0,0.0,150.0,Quintana Roo,20.6295586,-87.0738851
apartment,364058.86,0.0,203.0,Quintana Roo,21.1902642,-86.8198375
apartment,77994.48,89.0,89.0,Quintana Roo,20.6522618987,-87.0917129517
apartment,197621.16,0.0,147.0,Quintana Roo,21.1469834624,-86.8230700495
house,184446.42,900.0,420.0,Quintana Roo,21.161908,-86.8515279
store,368892.84,320.0,1140.0,Distrito Federal,19.5167686,-99.1403402
apartment,579688.75,200.0,200.0,Distrito Federal,19.440935,-99.188522
apartment,34246.21,0.0,60.0,Distrito Federal,19.325848,-99.075081
apartment,340000.0,110.0,220.0,Quintana Roo,20.6474968824,-87.0579942316
apartment,1812958.0,297.0,297.0,Distrito Federal,19.4354835,-99.2106606
house,700000.0,452.0,448.0,Quintana Roo,21.1347621,-86.7461357
house,2300000.0,519.0,585.0,Distrito Federal,19.399401,-99.237686
apartment,42686.17,60.0,60.0,Distrito Federal,19.4557176701,-99.2047029734
apartment,33911.79,43.0,43.0,Distrito Federal,19.456348,-99.2046289
apartment,435000.0,210.0,210.0,Quintana Roo,21.129547,-86.817017
apartment,670000.0,180.0,180.0,Distrito Federal,19.4325773,-99.1880862
apartment,86362.73,0.0,121.0,Distrito Federal,19.2990233,-99.0436467
apartment,25559.0,44.0,44.0,Distrito Federal,19.3077159404,-99.0522274375
house,8000000.0,1000.0,1050.0,Quintana Roo,21.1361119343,-86.7595524791
apartment,1450000.0,450.0,450.0,Distrito Federal,19.401079,-99.24807
apartment,162393.9,97.0,97.0,Distrito Federal,19.403483,-99.153132
apartment,114883.77,0.0,77.0,Distrito Federal,19.3744098,-99.1459317
apartment,93255.07,54.0,54.0,Distrito Federal,19.3706856,-99.1409936
house,110588.92,200.0,180.0,Quintana Roo,21.129547,-86.817017
apartment,262967.9,109.0,109.0,Distrito Federal,19.380747,-99.155304
apartment,163366.83,0.0,80.0,Distrito Federal,19.3499358,-99.2906864
apartment,226605.6,102.0,102.0,Distrito Federal,19.3339183962,-99.2398104072
apartment,16864.94,49.0,48.0,Distrito Federal,19.4468231,-99.1303962
house,42149.18,100.0,0.0,Distrito Federal,19.281164,-99.20237
apartment,122570.0,0.0,95.0,Quintana Roo,20.1999029736,-87.4531459808
apartment,1500000.0,0.0,480.0,Distrito Federal,19.390415,-99.254997
house,342462.14,640.0,420.0,Quintana Roo,21.1054807147,-86.8409156799
house,341935.27,267.0,426.0,Distrito Federal,19.3794059,-99.1591446
apartment,240000.0,92.0,92.0,Quintana Roo,20.6335714,-87.0726634
apartment,134382.39,0.0,0.0,Quintana Roo,21.129547,-86.817017
apartment,748325.48,0.0,281.0,Distrito Federal,19.3033830521,-99.2247547209
apartment,167582.75,100.0,100.0,Distrito Federal,19.3605334,-99.2267067
apartment,115410.76,0.0,88.0,Distrito Federal,19.272236,-99.2118281
apartment,128406.64,0.0,68.0,Distrito Federal,19.3733676,-99.1337252
house,1317474.45,800.0,600.0,Distrito Federal,19.3605334,-99.2267067
house,1390000.0,322.0,422.0,Quintana Roo,21.129547,-86.817017
house,359000.0,150.0,150.0,Solidaridad,20.6323092006,-87.0662007853
apartment,255590.04,113.0,0.0,Distrito Federal,19.394073,-99.153915
apartment,660000.0,0.0,243.0,Quintana Roo,21.1626418818,-86.8084716797
apartment,583072.45,329.0,293.0,Distrito Federal,19.4430972061,-99.2028602958
house,44794.13,124.0,91.0,Distrito Federal,19.344186824,-98.9929283828
apartment,341408.41,130.0,130.0,Distrito Federal,19.4378793,-99.1963608
apartment,1650000.0,4400.0,425.0,Distrito Federal,19.420166,-99.220367
apartment,78784.97,0.0,65.0,Quintana Roo,20.6200596823,-87.0860521495
house,121207.64,110.0,194.0,Quintana Roo,21.094079871,-86.869084239
house,205477.28,268.0,348.0,Distrito Federal,19.3260672,-99.138011
apartment,45848.11,60.0,60.0,Distrito Federal,19.328411,-99.286873
apartment,100083.08,46.0,46.0,Distrito Federal,19.430267,-99.137314
apartment,76413.51,0.0,0.0,Quintana Roo,20.626583,-87.078659
house,247685.19,150.0,379.0,Distrito Federal,19.3282173404,-99.1231926531
house,45321.12,88.0,81.0,Quintana Roo,20.6721686891,-87.0721435547
apartment,41622.32,0.0,33.0,Distrito Federal,19.373161,-99.130394
apartment,46902.09,60.0,60.0,Distrito Federal,19.4518716,-99.1735223
apartment,112857.34,106.0,106.0,Quintana Roo,21.129547,-86.817017
apartment,226605.6,110.0,0.0,Distrito Federal,19.3152042,-99.1398792
house,2371454.01,0.0,600.0,Distrito Federal,19.382275,-99.270241
house,47429.08,117.0,79.0,Distrito Federal,19.446041,-99.102043
apartment,384084.46,0.0,118.0,Distrito Federal,19.4271516,-99.1685306
apartment,39524.23,80.0,80.0,Quintana Roo,21.139086,-86.84964
apartment,260000.0,1000.0,120.0,Quintana Roo,20.8689674571,-86.8670403957
apartment,139996.67,0.0,78.0,Distrito Federal,19.3743553,-99.1383819
apartment,131346.93,0.0,83.0,Distrito Federal,19.3794059,-99.1591446
apartment,27403.46,60.0,0.0,Distrito Federal,19.4454194,-99.15331
apartment,360500.0,116.0,0.0,Quintana Roo,20.6423306,-87.0893844
apartment,26349.48,41.0,41.0,Distrito Federal,19.3811056191,-99.1797477007
apartment,86953.31,0.0,108.0,Distrito Federal,19.3010279716,-99.1442191601
house,68508.67,0.0,0.0,Quintana Roo,21.139641,-86.879738
apartment,189716.32,37.0,67.0,Distrito Federal,19.41498,-99.177444
apartment,168636.73,0.0,78.0,Distrito Federal,19.3499358,-99.2906864
house,1000000.0,390.0,525.0,Distrito Federal,19.3024064,-99.2018433
house,105372.96,160.0,260.0,Quintana Roo,21.1773895,-86.817958
apartment,260859.94,113.0,113.0,Distrito Federal,19.3864346,-99.1594925
house,44794.13,58.0,58.0,Quintana Roo,21.146414,-86.843369
apartment,385000.0,118.0,118.0,Distrito Federal,19.390415,-99.254997
apartment,700000.0,11000.0,226.0,Quintana Roo,21.0920803,-86.7710229
house,221335.7,353.0,400.0,Distrito Federal,19.4944738,-99.1175904
house,105372.96,208.0,175.0,Distrito Federal,19.336697,-99.152534
apartment,380000.0,169.0,169.0,Quintana Roo,20.6363185244,-87.0690321922
apartment,194939.99,60.0,60.0,Distrito Federal,19.4431776,-99.2023662
apartment,150000.0,0.0,50.0,Quintana Roo,20.630901,-87.069916
apartment,210268.92,173.0,173.0,Distrito Federal,19.391054,-99.14077
house,395000.0,1129.0,212.0,Quintana Roo,20.5046705254,-87.2178840637
house,550000.0,700.0,500.0,Quintana Roo,21.1076914661,-86.8495094776
apartment,670000.0,239.0,239.0,Quintana Roo,21.129180456,-86.7504286766
house,2213357.08,1234.0,1200.0,Distrito Federal,19.3361523,-99.2596424
house,418956.87,125.0,273.0,Distrito Federal,19.2988509053,-99.2043349744
house,1550000.0,537.0,487.0,Distrito Federal,19.420166,-99.220367
house,370000.0,0.0,180.0,Quintana Roo,20.6128007549,-87.0982789993
house,1580594.51,500.0,700.0,Distrito Federal,19.355751,-99.299347
house,1050000.0,705.0,355.0,Distrito Federal,19.399401,-99.237686
apartment,4500000.0,0.0,873.0,Distrito Federal,19.390415,-99.254997
house,97124.21,129.0,89.0,Distrito Federal,19.284672,-99.220367
apartment,20062.5,0.0,0.0,Distrito Federal,19.378828,-99.017036
apartment,47499.69,0.0,69.0,Quintana Roo,20.65374772,-87.0872497559
apartment,191778.8,0.0,91.0,Distrito Federal,19.3725338,-99.1762997
house,179176.52,150.0,160.0,Distrito Federal,19.3679526,-99.2983107
apartment,237145.4,0.0,185.0,Quintana Roo,21.129547,-86.817017
house,131747.44,96.0,132.0,Quintana Roo,21.148578597,-86.827890873
house,465911.66,0.0,219.0,Distrito Federal,19.376822,-99.174675
apartment,24341.15,20.0,57.0,Distrito Federal,19.3217152,-99.2645126
apartment,425000.0,0.0,213.0,Quintana Roo,20.626583,-87.078659
house,98547.08,110.0,147.0,Quintana Roo,21.161908,-86.8515279
apartment,1440016.0,0.0,233.0,Distrito Federal,19.433077,-99.198212
apartment,320000.0,0.0,204.0,Quintana Roo,21.1295466,-86.8170132
house,226605.6,156.0,365.0,Distrito Federal,19.4602187,-99.1131054
house,326733.66,148.0,350.0,Distrito Federal,19.493973,-99.130394
apartment,280000.0,0.0,180.0,Quintana Roo,20.6353546396,-87.0803833008
apartment,65873.72,0.0,64.0,Distrito Federal,19.3834462,-99.1376427
apartment,486200.0,205.0,205.0,Quintana Roo,20.6214579558,-87.1005213261
house,231875.5,0.0,280.0,Quintana Roo,21.1459321265,-86.7924427986
house,65858.1,168.0,125.0,Quintana Roo,21.129547,-86.817017
apartment,155000.0,140.0,140.0,Quintana Roo,20.613375,-87.089897
house,669277.02,137.0,335.0,Distrito Federal,19.3610402928,-99.2015902698
house,126477.54,140.0,172.0,Distrito Federal,19.3178194,-99.1324714
house,384702.54,670.0,490.0,Quintana Roo,21.05673,-86.8529531
house,31619.38,100.0,68.0,Quintana Roo,20.8724661407,-86.8938732147
apartment,395000.0,89.0,89.0,Solidaridad,20.6257497633,-87.0716588795
apartment,135000.0,52.0,52.0,Quintana Roo,21.129547,-86.817017
house,1264775.47,847.0,640.0,Distrito Federal,19.3551174,-99.2000959
apartment,147522.15,0.0,80.0,Distrito Federal,19.3499358,-99.2906864
apartment,36889.28,0.0,48.0,Distrito Federal,19.260945,-99.126069
house,155461.98,160.0,191.0,Quintana Roo,21.1123668405,-86.8520736694
apartment,374871.54,0.0,125.0,Distrito Federal,19.2464696,-99.1013498
house,102763.0,117.0,143.0,Quintana Roo,21.1983978,-86.826621
apartment,273969.71,0.0,169.0,Distrito Federal,19.367424,-99.185753
apartment,331710.81,197.0,108.0,Distrito Federal,19.3503274,-99.2989735
apartment,212587.67,0.0,103.0,Distrito Federal,19.367424,-99.185753
house,850000.0,700.0,620.0,Quintana Roo,21.161908,-86.8515279
house,276669.63,2500.0,350.0,Quintana Roo,21.158964,-86.845937
apartment,325000.0,99.0,74.0,Quintana Roo,20.6346367423,-87.0666208863
apartment,147557.13,0.0,80.0,Distrito Federal,19.3499358,-99.2906864
house,650000.0,5000.0,220.0,Quintana Roo,21.158964,-86.845937
house,900000.0,600.0,582.0,Quintana Roo,20.4996975,-87.2298974
apartment,153406.72,0.0,74.0,Distrito Federal,19.3807458,-99.1553016
house,605894.56,250.0,550.0,Distrito Federal,19.280588,-99.155304
house,356000.0,340.0,211.0,Quintana Roo,20.6295586,-87.0738851
apartment,500640.29,242.0,310.0,Distrito Federal,19.381729,-99.164986
house,2800000.0,1100.0,1200.0,Distrito Federal,19.3605334,-99.2267067
apartment,229186.2,0.0,102.0,Distrito Federal,19.3319317,-99.2466874
apartment,67438.69,62.0,62.0,Distrito Federal,19.3138777,-99.094271
house,1011820.38,610.0,595.0,Distrito Federal,19.371342,-99.253616
apartment,508424.56,163.0,163.0,Distrito Federal,19.375475784,-99.1658875068
house,366257.89,240.0,380.0,Distrito Federal,19.3418937,-99.2245237
house,194986.21,200.0,260.0,Quintana Roo,21.139086,-86.84964
house,466275.38,83.0,242.0,Distrito Federal,19.3360288,-99.2021638
house,468909.7,110.0,273.0,Distrito Federal,19.3579414,-99.2004799
apartment,49734.13,0.0,70.0,Quintana Roo,20.6538762232,-87.0877175342
apartment,246631.21,0.0,120.0,Distrito Federal,19.3863359934,-99.1677904129
apartment,39524.23,151.0,61.0,Distrito Federal,19.4300346249,-99.1455409528
house,194986.21,160.0,280.0,Quintana Roo,21.139086,-86.84964
apartment,1500000.0,360.0,360.0,Distrito Federal,19.401079,-99.24807
apartment,350000.0,12000.0,170.0,Quintana Roo,20.8988089122,-86.8531680107
house,184446.42,167.0,167.0,Distrito Federal,19.4552624,-99.1783476
house,126447.56,170.0,220.0,Distrito Federal,19.3432702,-99.0294738
apartment,189671.34,0.0,62.0,Distrito Federal,19.394358,-99.177444
house,118572.7,160.0,290.0,Benito Juárez,21.1773896,-86.8179603
apartment,577500.0,0.0,204.0,Quintana Roo,21.1674443367,-86.8095445633
apartment,830008.9,210.0,210.0,Distrito Federal,19.433173,-99.1863574
house,210745.93,250.0,378.0,Distrito Federal,19.2573031,-99.1164872
house,850000.0,388.0,501.0,Quintana Roo,21.1135078247,-86.7680802941
apartment,226605.6,60.0,60.0,Distrito Federal,19.430456,-99.1889121
apartment,350000.0,0.0,201.0,Quintana Roo,21.1197808886,-86.7688490152
apartment,1642144.0,293.0,293.0,Distrito Federal,19.4338054,-99.1922219
house,80000.0,90.0,101.0,Quintana Roo,20.6128296256,-87.1182172
apartment,653467.32,185.0,185.0,Distrito Federal,19.433173,-99.1863574
apartment,134382.39,135.0,135.0,Quintana Roo,21.139086,-86.84964
house,198938.64,75.0,180.0,Distrito Federal,19.281164,-99.20237
house,84298.37,180.0,240.0,Distrito Federal,19.524143,-99.160149
apartment,310923.97,80.0,80.0,Distrito Federal,19.430456,-99.1889121
apartment,92464.77,79.0,79.0,Distrito Federal,19.342083,-99.0532159
house,65858.1,100.0,125.0,Distrito Federal,19.5162721072,-99.0584850311
apartment,268111.32,0.0,87.0,Distrito Federal,19.394358,-99.177444
apartment,711436.2,350.0,350.0,Distrito Federal,19.4357777,-99.2118299
house,105397.95,153.0,220.0,Distrito Federal,19.414261,-99.104118
apartment,31619.38,0.0,68.0,Distrito Federal,19.431252,-99.146999
apartment,2200000.0,450.0,450.0,Distrito Federal,19.4332386,-99.1933503
apartment,620000.0,254.0,254.0,Distrito Federal,19.3944062856,-99.2648433252
apartment,105924.94,62.0,62.0,Distrito Federal,19.366081,-99.139389
apartment,104343.97,92.0,92.0,Quintana Roo,21.161908,-86.8515279
apartment,205526.01,122.0,122.0,Distrito Federal,19.4089477,-99.1802147
apartment,26349.48,54.0,54.0,Distrito Federal,19.3608931,-99.0247978
house,200256.11,352.0,274.0,Distrito Federal,19.496685043,-99.1154588386
